1.534430716062816202e+02
2.855932876597519225e+02
1.792508964306153132e+02
1.495237854865905831e+02
1.965669297875218717e+02
1.610308079057177224e+02
1.701300631318463559e+02
2.143734059809441419e+02
2.289765060635655800e+02
2.275958972617373774e+02
2.315938405127677697e+02
2.250711918168638306e+02
2.275022446859687193e+02
2.297899927142374565e+02
2.318365713015827225e+02
2.282129987021911006e+02
2.206144001815519857e+02
2.147901143330229843e+02
2.105114625123233054e+02
2.056476999010060354e+02
2.044448372643691130e+02
2.047242524738568932e+02
1.994296251682627030e+02
1.949444384297722479e+02
1.920398472383664341e+02
1.919387390821383406e+02
1.890048499516496747e+02
1.891932138566192521e+02
1.856815177102123471e+02
1.915032084231553426e+02
1.905929063910936634e+02
1.886647077681755889e+02
1.893694958571892926e+02
1.950768031323473224e+02
1.951540272045038478e+02
2.006659363639667504e+02
2.067462898031422185e+02
2.128753904384402063e+02
2.173675623631396547e+02
2.213490236443937533e+02
2.204587484380802493e+02
2.229593631753000125e+02
2.217368849932410058e+02
2.244062074618569795e+02
2.271958443482747896e+02
2.216602569728505046e+02
2.210875996213405301e+02
2.159409860157507239e+02
2.109808796444637267e+02
2.064905775808013004e+02
2.017182258402114314e+02
1.989364125538639883e+02
1.992537518397210476e+02
1.963898607315623508e+02
1.936644146863407627e+02
1.935060293801439286e+02
1.882073600816125065e+02
1.851802715248399807e+02
1.865285332093841362e+02
1.892632502876567457e+02
1.874777272750150132e+02
1.871856774379857598e+02
1.877275890383643855e+02
1.919339608236319066e+02
1.949173049128433206e+02
1.988626094125194186e+02
2.057094577529859976e+02
2.054135772533960278e+02
2.099323225583516148e+02
2.073870440531593147e+02
2.125678191735931364e+02
2.096956867753958988e+02
2.168698344663659441e+02
2.148806285531761091e+02
2.155717983958483330e+02
2.171709025113086966e+02
2.146347621100869958e+02
2.101994262553162400e+02
2.096973748201874344e+02
2.061732345672843678e+02
2.035769574543806755e+02
2.005651220791198455e+02
1.974861830201887756e+02
1.956168050538894363e+02
1.964166100748672363e+02
1.952092065498106592e+02
1.906252402783377136e+02
1.941361333192479606e+02
1.950545041574729623e+02
1.940965145577664259e+02
1.923762140223288384e+02
1.937121335990795785e+02
1.936607768626314794e+02
1.961365112987294310e+02
1.971835424446611569e+02
1.971885534337854153e+02
1.968776974955071353e+02
1.988285650598949417e+02
1.998283323125996844e+02
2.051701494880825010e+02
2.055006146522247263e+02
2.069542612674201507e+02
2.090889110996385511e+02
2.127149197226969761e+02
2.057961166689977119e+02
2.113359752587881815e+02
2.148228868513352836e+02
2.086293757326982927e+02
1.896864743882024982e+02
2.043290127586125777e+02
6.982772752596160615e+01
5.107712529795534095e+01
5.374394173659101170e+01
5.645413500309945931e+01
8.402601296992115465e+01
3.418474264710191051e+02
1.857989016542116190e+02
1.834447374757706370e+02
1.750492691597509065e+02
1.680147960324389373e+02
1.820369424924939210e+02
2.141460488589107456e+02
7.929326959157876331e+01
3.278715287071575517e+02
