5.211880207061767578e-01,4.164105834960937500e+02
3.172364532947540283e-01,4.143388061523437500e+02
6.269746422767639160e-01,3.745220642089843750e+02
2.542674541473388672e+00,3.117577514648437500e+02
3.433515071868896484e+00,2.268831481933593750e+02
8.594322204589843750e+00,2.265100250244140625e+02
1.117118930816650391e+01,2.270736694335937500e+02
1.228266143798828125e+01,2.242080993652343750e+02
1.534347152709960938e+01,2.242359008789062500e+02
1.941959953308105469e+01,2.217504882812500000e+02
2.275928878784179688e+01,2.215852966308593750e+02
2.769149780273437500e+01,2.220875854492187500e+02
3.298955154418945312e+01,2.235663452148437500e+02
3.893358993530273438e+01,2.253844604492187500e+02
4.443841552734375000e+01,2.259236450195312500e+02
5.042867660522460938e+01,2.278683776855468750e+02
5.742130279541015625e+01,2.282283630371093750e+02
6.294835662841796875e+01,2.289095306396484375e+02
7.038090515136718750e+01,2.296091308593750000e+02
7.656475067138671875e+01,2.285422210693359375e+02
8.373799133300781250e+01,2.282131805419921875e+02
9.104649353027343750e+01,2.256222686767578125e+02
9.700360107421875000e+01,2.259376525878906250e+02
1.022757720947265625e+02,2.237136688232421875e+02
1.082942047119140625e+02,2.231965026855468750e+02
1.141946411132812500e+02,2.224967651367187500e+02
1.200524291992187500e+02,2.221447448730468750e+02
1.264391937255859375e+02,2.215890197753906250e+02
1.330351715087890625e+02,2.220051269531250000e+02
1.397811431884765625e+02,2.237497863769531250e+02
1.449035034179687500e+02,2.230156860351562500e+02
1.527683105468750000e+02,2.252875366210937500e+02
1.598256378173828125e+02,2.259600219726562500e+02
1.685065917968750000e+02,2.272717590332031250e+02
1.763280944824218750e+02,2.281605682373046875e+02
1.843739929199218750e+02,2.273091430664062500e+02
1.934181823730468750e+02,2.275647888183593750e+02
2.017277984619140625e+02,2.268804473876953125e+02
2.067891235351562500e+02,2.246743316650390625e+02
2.160652465820312500e+02,2.237266540527343750e+02
2.219781799316406250e+02,2.227013549804687500e+02
2.271474914550781250e+02,2.202738647460937500e+02
2.342286987304687500e+02,2.200058593750000000e+02
2.391827392578125000e+02,2.195758514404296875e+02
2.469946899414062500e+02,2.217044219970703125e+02
