8.476835327148437500e+02,3.279434814453125000e+02,4.120872542262077332e-02
8.412071533203125000e+02,3.518299560546875000e+02,3.049753047525882721e-02
8.444872436523437500e+02,2.887496337890625000e+02,4.992800205945968628e-02
8.438660888671875000e+02,2.877994995117187500e+02,2.855535037815570831e-02
8.455312500000000000e+02,2.893896789550781250e+02,7.188351452350616455e-02
8.429115600585937500e+02,2.871302795410156250e+02,4.330009222030639648e-02
8.422234497070312500e+02,2.878655090332031250e+02,5.037760362029075623e-02
8.415171508789062500e+02,2.859902954101562500e+02,5.862554162740707397e-02
8.423138427734375000e+02,2.772507629394531250e+02,4.431131482124328613e-02
8.402586669921875000e+02,2.752812805175781250e+02,6.191611289978027344e-02
8.299473266601562500e+02,2.800224304199218750e+02,6.934802979230880737e-02
8.190951538085937500e+02,2.858448181152343750e+02,9.419238567352294922e-02
8.197495117187500000e+02,2.808507080078125000e+02,1.122732609510421753e-01
8.108522949218750000e+02,2.874409484863281250e+02,1.382619440555572510e-01
8.007105712890625000e+02,2.902453613281250000e+02,1.825307458639144897e-01
7.931774291992187500e+02,2.891107482910156250e+02,1.433770805597305298e-01
7.828555908203125000e+02,2.901130981445312500e+02,1.749471575021743774e-01
7.732998657226562500e+02,2.899685668945312500e+02,1.747048944234848022e-01
7.639801025390625000e+02,2.876530761718750000e+02,1.644166111946105957e-01
7.547230224609375000e+02,2.843243408203125000e+02,1.470371186733245850e-01
7.442923583984375000e+02,2.879299926757812500e+02,1.869342923164367676e-01
7.352708129882812500e+02,2.860349426269531250e+02,1.776791960000991821e-01
7.247156372070312500e+02,2.862213134765625000e+02,1.311207264661788940e-01
7.166395263671875000e+02,2.910199279785156250e+02,1.034426614642143250e-01
7.184428100585937500e+02,2.856628417968750000e+02,8.461245894432067871e-02
7.115979614257812500e+02,2.806221618652343750e+02,1.122620701789855957e-01
7.058872680664062500e+02,2.836532592773437500e+02,7.718519121408462524e-02
7.021683349609375000e+02,2.824652404785156250e+02,7.698880881071090698e-02
6.971823120117187500e+02,2.857521362304687500e+02,8.382778614759445190e-02
6.906555175781250000e+02,2.880086975097656250e+02,9.694968909025192261e-02
6.828507690429687500e+02,2.933197937011718750e+02,1.446190625429153442e-01
6.751473999023437500e+02,2.928968505859375000e+02,1.632440388202667236e-01
6.674603881835937500e+02,2.958300476074218750e+02,1.692730486392974854e-01
6.584332275390625000e+02,2.970744018554687500e+02,2.009361237287521362e-01
6.474000854492187500e+02,2.975903015136718750e+02,1.786783039569854736e-01
6.371775512695312500e+02,2.982613525390625000e+02,1.705092936754226685e-01
6.252843627929687500e+02,2.944000854492187500e+02,1.728837043046951294e-01
6.150969848632812500e+02,2.930181884765625000e+02,1.729006916284561157e-01
6.051951904296875000e+02,2.915893554687500000e+02,1.638147383928298950e-01
5.974063110351562500e+02,2.858796691894531250e+02,1.645173728466033936e-01
5.911575927734375000e+02,2.852336730957031250e+02,1.311992257833480835e-01
5.800415039062500000e+02,2.873666381835937500e+02,7.988946884870529175e-02
5.661293334960937500e+02,2.860080261230468750e+02,8.000574260950088501e-02
5.603588867187500000e+02,2.877201843261718750e+02,1.058687344193458557e-01
5.545181884765625000e+02,2.887013854980468750e+02,1.233006790280342102e-01
5.505829467773437500e+02,2.869707336425781250e+02,1.056284159421920776e-01
5.445780639648437500e+02,2.857524108886718750e+02,1.002269834280014038e-01
5.352581787109375000e+02,2.921407165527343750e+02,1.040433272719383240e-01
5.324975585937500000e+02,2.869643859863281250e+02,1.200090721249580383e-01
5.247027587890625000e+02,2.901060485839843750e+02,1.397668272256851196e-01
5.197396240234375000e+02,2.905037536621093750e+02,1.745871752500534058e-01
5.109543457031250000e+02,2.945004577636718750e+02,1.503263860940933228e-01
5.015995788574218750e+02,2.943146972656250000e+02,1.670977026224136353e-01
4.926902160644531250e+02,2.951015625000000000e+02,1.663945466279983521e-01
4.809409484863281250e+02,2.919513244628906250e+02,1.581584364175796509e-01
4.707698059082031250e+02,2.961752319335937500e+02,1.881170719861984253e-01
4.585215148925781250e+02,2.977486267089843750e+02,1.832055896520614624e-01
4.502377624511718750e+02,2.974470520019531250e+02,1.725313514471054077e-01
4.417608642578125000e+02,2.946144409179687500e+02,1.820777803659439087e-01
4.346371459960937500e+02,2.981167907714843750e+02,1.732401549816131592e-01
4.376277465820312500e+02,2.954491271972656250e+02,7.587866485118865967e-02
4.282082824707031250e+02,2.884381103515625000e+02,1.150317192077636719e-01
4.224175109863281250e+02,2.896806945800781250e+02,9.161709249019622803e-02
4.174049377441406250e+02,2.890966186523437500e+02,8.644964545965194702e-02
4.123822326660156250e+02,2.945886840820312500e+02,9.689241647720336914e-02
4.048907470703125000e+02,2.931109313964843750e+02,1.050631478428840637e-01
3.993291625976562500e+02,2.933080749511718750e+02,9.276384860277175903e-02
3.924741821289062500e+02,2.960804748535156250e+02,1.224976405501365662e-01
3.870454406738281250e+02,2.943695983886718750e+02,1.216904819011688232e-01
3.784024963378906250e+02,2.951192626953125000e+02,1.212954819202423096e-01
3.719493713378906250e+02,3.012130126953125000e+02,1.246521174907684326e-01
3.627634582519531250e+02,2.980857543945312500e+02,1.424548178911209106e-01
3.549514160156250000e+02,2.999390869140625000e+02,1.395296752452850342e-01
3.444682922363281250e+02,3.022790832519531250e+02,1.174052655696868896e-01
3.348862304687500000e+02,2.997823181152343750e+02,1.509086340665817261e-01
3.263070678710937500e+02,2.931090698242187500e+02,1.399687528610229492e-01
3.156873474121093750e+02,2.958290100097656250e+02,1.521168053150177002e-01
3.079105529785156250e+02,2.947160339355468750e+02,1.124854981899261475e-01
3.014321594238281250e+02,2.975020446777343750e+02,1.024165004491806030e-01
2.945450439453125000e+02,2.943782653808593750e+02,9.023745357990264893e-02
2.890354614257812500e+02,2.932407836914062500e+02,7.967875897884368896e-02
2.842976684570312500e+02,2.959028015136718750e+02,7.370401173830032349e-02
2.686054687500000000e+02,2.920697326660156250e+02,6.234246119856834412e-02
2.608634948730468750e+02,2.907565917968750000e+02,1.132204011082649231e-01
2.558311309814453125e+02,2.946604919433593750e+02,1.225421205163002014e-01
2.498245391845703125e+02,2.943392333984375000e+02,1.638265550136566162e-01
2.434106750488281250e+02,2.999169311523437500e+02,1.819395869970321655e-01
2.389371795654296875e+02,2.992400817871093750e+02,2.087591886520385742e-01
2.318368988037109375e+02,3.007801818847656250e+02,2.144792824983596802e-01
2.241342468261718750e+02,3.016542358398437500e+02,2.049668580293655396e-01
2.155726776123046875e+02,2.997914733886718750e+02,2.398454695940017700e-01
2.062553710937500000e+02,3.000655212402343750e+02,2.323013544082641602e-01
1.957777557373046875e+02,2.993034667968750000e+02,2.190431058406829834e-01
1.857572631835937500e+02,2.993063659667968750e+02,2.274636477231979370e-01
1.735616607666015625e+02,2.982799682617187500e+02,2.105079740285873413e-01
1.625688934326171875e+02,2.978902893066406250e+02,1.479909867048263550e-01
