8.051254272460937500e+00,3.149581298828125000e+02
2.283233880996704102e+00,2.751787109375000000e+02
4.312426090240478516e+00,2.758605957031250000e+02
8.022506713867187500e+00,2.716983032226562500e+02
5.183242321014404297e+00,2.741164245605468750e+02
1.449046897888183594e+01,2.750699462890625000e+02
1.623214340209960938e+01,2.742445373535156250e+02
2.002698707580566406e+01,2.767410278320312500e+02
2.569593238830566406e+01,2.789296875000000000e+02
3.310932159423828125e+01,2.781899719238281250e+02
4.015535354614257812e+01,2.742268066406250000e+02
4.895110702514648438e+01,2.769167785644531250e+02
5.470905303955078125e+01,2.775740966796875000e+02
6.329089355468750000e+01,2.758109130859375000e+02
6.925246429443359375e+01,2.733997497558593750e+02
7.443766784667968750e+01,2.714819641113281250e+02
7.762250518798828125e+01,2.726376342773437500e+02
8.667796325683593750e+01,2.716307983398437500e+02
9.305693054199218750e+01,2.721548767089843750e+02
9.900010681152343750e+01,2.730429687500000000e+02
1.040481872558593750e+02,2.741152343750000000e+02
1.103406143188476562e+02,2.754510498046875000e+02
1.176463623046875000e+02,2.774317321777343750e+02
1.257527465820312500e+02,2.781505737304687500e+02
1.340173339843750000e+02,2.792414550781250000e+02
1.409944458007812500e+02,2.798148803710937500e+02
1.477828979492187500e+02,2.780224304199218750e+02
1.570506896972656250e+02,2.752970886230468750e+02
1.618247833251953125e+02,2.772395629882812500e+02
1.678252258300781250e+02,2.773744506835937500e+02
1.734341888427734375e+02,2.776124267578125000e+02
1.787966003417968750e+02,2.776862792968750000e+02
1.827302551269531250e+02,2.771408081054687500e+02
1.898562164306640625e+02,2.806084594726562500e+02
1.984819946289062500e+02,2.823232727050781250e+02
2.052568206787109375e+02,2.823148803710937500e+02
2.114414062500000000e+02,2.830345764160156250e+02
2.187464904785156250e+02,2.835975952148437500e+02
2.247686157226562500e+02,2.849872436523437500e+02
2.329964294433593750e+02,2.842385253906250000e+02
2.409771118164062500e+02,2.814178161621093750e+02
2.499353637695312500e+02,2.829085083007812500e+02
2.572939147949218750e+02,2.821151733398437500e+02
2.635017700195312500e+02,2.777502441406250000e+02
2.718118896484375000e+02,2.766551513671875000e+02
2.787687683105468750e+02,2.755186157226562500e+02
2.843247680664062500e+02,2.770269775390625000e+02
2.851959838867187500e+02,2.787431030273437500e+02
2.912500000000000000e+02,2.786891784667968750e+02
2.964539184570312500e+02,2.782170410156250000e+02
3.051569213867187500e+02,2.798275146484375000e+02
3.123440551757812500e+02,2.828046264648437500e+02
3.194061279296875000e+02,2.828134155273437500e+02
3.352966308593750000e+02,2.841377563476562500e+02
3.409584960937500000e+02,2.824744262695312500e+02
3.520412597656250000e+02,2.827040405273437500e+02
3.586893920898437500e+02,2.841244506835937500e+02
3.606947937011718750e+02,2.858479919433593750e+02
3.709301452636718750e+02,2.824761657714843750e+02
3.733142700195312500e+02,2.848998413085937500e+02
3.826032714843750000e+02,2.837256469726562500e+02
3.899932250976562500e+02,2.817214355468750000e+02
4.035678100585937500e+02,2.820945739746093750e+02
4.106488342285156250e+02,2.829860229492187500e+02
4.180609130859375000e+02,2.847408752441406250e+02
4.246049194335937500e+02,2.846922607421875000e+02
4.312915649414062500e+02,2.877697753906250000e+02
4.375301513671875000e+02,2.924116210937500000e+02
4.451284790039062500e+02,2.907203979492187500e+02
4.516572875976562500e+02,2.905898437500000000e+02
4.591483154296875000e+02,2.903410644531250000e+02
4.692304687500000000e+02,2.901178894042968750e+02
4.770290222167968750e+02,2.862427978515625000e+02
4.808063354492187500e+02,2.851655883789062500e+02
4.890866699218750000e+02,2.847072143554687500e+02
4.975082397460937500e+02,2.836711425781250000e+02
5.013171997070312500e+02,2.828989562988281250e+02
5.095660400390625000e+02,2.845921630859375000e+02
5.145276489257812500e+02,2.835847167968750000e+02
5.212172851562500000e+02,2.863066406250000000e+02
5.265605468750000000e+02,2.835106506347656250e+02
5.356934204101562500e+02,2.870685729980468750e+02
5.417406005859375000e+02,2.850647888183593750e+02
5.509906616210937500e+02,2.861416320800781250e+02
5.577811889648437500e+02,2.854570007324218750e+02
5.665531616210937500e+02,2.849921264648437500e+02
5.752623901367187500e+02,2.880485229492187500e+02
5.823513183593750000e+02,2.886522827148437500e+02
5.936816406250000000e+02,2.894049682617187500e+02
6.021192626953125000e+02,2.874104003906250000e+02
6.062097167968750000e+02,2.872706909179687500e+02
6.125893554687500000e+02,2.893873901367187500e+02
6.192491455078125000e+02,2.882872314453125000e+02
6.266544189453125000e+02,2.872881469726562500e+02
6.334978027343750000e+02,2.887872924804687500e+02
6.412269287109375000e+02,2.880312500000000000e+02
6.485976562500000000e+02,2.871073608398437500e+02
6.554094238281250000e+02,2.878262023925781250e+02
6.631066894531250000e+02,2.884443359375000000e+02
6.711915283203125000e+02,2.901065063476562500e+02
6.802408447265625000e+02,2.921166076660156250e+02
6.870272216796875000e+02,2.902589721679687500e+02
6.966271362304687500e+02,2.916243896484375000e+02
7.054431152343750000e+02,2.906189575195312500e+02
7.140385131835937500e+02,2.901370849609375000e+02
7.207492675781250000e+02,2.892364807128906250e+02
7.269515991210937500e+02,2.898226623535156250e+02
7.332291259765625000e+02,2.894520263671875000e+02
7.413366699218750000e+02,2.887808532714843750e+02
7.537587280273437500e+02,2.936171264648437500e+02
7.586513671875000000e+02,2.925521240234375000e+02
7.654495849609375000e+02,2.919211425781250000e+02
7.733164062500000000e+02,2.928181762695312500e+02
7.792086181640625000e+02,2.953385009765625000e+02
7.845623779296875000e+02,2.939909973144531250e+02
7.935883178710937500e+02,2.932720336914062500e+02
8.026115112304687500e+02,2.977386474609375000e+02
8.086563110351562500e+02,2.978922424316406250e+02
8.188363037109375000e+02,3.026489868164062500e+02
8.251777343750000000e+02,2.981393432617187500e+02
8.337603759765625000e+02,2.938135986328125000e+02
8.353448486328125000e+02,2.910160217285156250e+02
8.406140136718750000e+02,2.859556579589843750e+02
8.453081054687500000e+02,2.911039428710937500e+02
8.444088745117187500e+02,2.991817932128906250e+02
