9.507189393043518066e-01,2.971247558593750000e+02
2.216268777847290039e+00,2.913968505859375000e+02
3.170878887176513672e-01,2.943343811035156250e+02
3.150266706943511963e-01,2.196167907714843750e+02
8.964449763298034668e-01,2.952824707031250000e+02
3.238881826400756836e-01,2.818405761718750000e+02
2.828605651855468750e+00,2.965311584472656250e+02
2.868343114852905273e+00,2.795582275390625000e+02
3.427818417549133301e-01,4.460563964843750000e+02
7.101297378540039062e+00,2.876308593750000000e+02
6.375056266784667969e+00,3.067021789550781250e+02
1.232386302947998047e+01,3.036038818359375000e+02
1.782696914672851562e+01,3.042798461914062500e+02
2.271818161010742188e+01,3.066252746582031250e+02
2.506982994079589844e+01,3.079844360351562500e+02
2.971013832092285156e+01,3.081387939453125000e+02
3.160183715820312500e+01,3.110122070312500000e+02
3.618963241577148438e+01,3.134912109375000000e+02
4.179678344726562500e+01,3.134028015136718750e+02
4.701885604858398438e+01,3.137037048339843750e+02
5.364985656738281250e+01,3.119104614257812500e+02
6.157354736328125000e+01,3.113750000000000000e+02
7.073736572265625000e+01,3.122330932617187500e+02
8.071724700927734375e+01,3.127041015625000000e+02
9.209622192382812500e+01,3.107923278808593750e+02
1.046475753784179688e+02,3.094350891113281250e+02
1.128658142089843750e+02,3.084430236816406250e+02
1.198143920898437500e+02,3.084651489257812500e+02
1.253740921020507812e+02,3.090388793945312500e+02
1.305075378417968750e+02,3.078664550781250000e+02
1.364647216796875000e+02,3.041079101562500000e+02
1.420249328613281250e+02,3.023583984375000000e+02
1.484890441894531250e+02,2.994751586914062500e+02
1.512871704101562500e+02,2.980952148437500000e+02
1.618342285156250000e+02,3.012868041992187500e+02
1.694147949218750000e+02,3.037039184570312500e+02
1.719682922363281250e+02,3.095917663574218750e+02
1.777861785888671875e+02,3.115237731933593750e+02
1.845298156738281250e+02,3.135109863281250000e+02
1.930998382568359375e+02,3.135439453125000000e+02
2.023006439208984375e+02,3.113051452636718750e+02
2.148226318359375000e+02,3.100462646484375000e+02
2.222297973632812500e+02,3.090340576171875000e+02
2.330400085449218750e+02,3.045833435058593750e+02
2.372518005371093750e+02,2.999777526855468750e+02
2.435936431884765625e+02,3.006346130371093750e+02
2.463894805908203125e+02,2.961064758300781250e+02
2.562499694824218750e+02,3.003068237304687500e+02
2.638689880371093750e+02,3.020699462890625000e+02
2.716219482421875000e+02,3.036879577636718750e+02
