8.375106201171875000e+02,2.904508666992187500e+02,3.610070049762725830e-02
8.293621826171875000e+02,2.899061279296875000e+02,3.857165202498435974e-02
8.402157592773437500e+02,4.108038940429687500e+02,6.579436361789703369e-02
8.237399291992187500e+02,2.784420471191406250e+02,4.591514915227890015e-02
8.407473144531250000e+02,4.105575256347656250e+02,3.370336815714836121e-02
8.272087402343750000e+02,4.124669189453125000e+02,1.124876812100410461e-01
8.268477172851562500e+02,4.114776916503906250e+02,6.844672560691833496e-02
8.217034912109375000e+02,4.148490600585937500e+02,1.492871940135955811e-01
8.216806640625000000e+02,4.115657043457031250e+02,9.866329282522201538e-02
8.188502197265625000e+02,4.172450256347656250e+02,1.786165237426757812e-01
8.160052490234375000e+02,4.171588134765625000e+02,1.595089286565780640e-01
8.133668823242187500e+02,4.184751892089843750e+02,1.459855586290359497e-01
8.135532226562500000e+02,4.178426818847656250e+02,1.432494819164276123e-01
8.123471679687500000e+02,4.200251770019531250e+02,1.575682908296585083e-01
8.121826782226562500e+02,4.191500549316406250e+02,1.635116040706634521e-01
8.111425170898437500e+02,4.185419921875000000e+02,1.949581205844879150e-01
8.113092651367187500e+02,4.178137207031250000e+02,2.377410382032394409e-01
8.102316284179687500e+02,4.189749145507812500e+02,2.303750067949295044e-01
8.103924560546875000e+02,4.206754760742187500e+02,1.915871053934097290e-01
8.106860351562500000e+02,4.199885864257812500e+02,2.017202526330947876e-01
8.094625244140625000e+02,4.175874328613281250e+02,2.163194715976715088e-01
8.087505493164062500e+02,4.182066345214843750e+02,2.887738049030303955e-01
8.091104736328125000e+02,4.177208251953125000e+02,3.796750307083129883e-01
8.077667846679687500e+02,4.175843200683593750e+02,3.860439062118530273e-01
8.057307739257812500e+02,4.126092529296875000e+02,4.051898419857025146e-01
8.049610595703125000e+02,4.131727905273437500e+02,3.390737175941467285e-01
8.022055664062500000e+02,4.094240722656250000e+02,3.076063394546508789e-01
7.953745117187500000e+02,4.051881103515625000e+02,4.527993202209472656e-01
7.849028930664062500e+02,3.995085144042968750e+02,4.176084697246551514e-01
7.691834716796875000e+02,3.943744812011718750e+02,2.779563963413238525e-01
6.764716796875000000e+02,4.159084777832031250e+02,1.921132504940032959e-01
7.376677246093750000e+02,3.921929016113281250e+02,1.865551471710205078e-01
7.208210449218750000e+02,3.930693664550781250e+02,2.285499572753906250e-01
6.996204223632812500e+02,3.959566650390625000e+02,2.240614444017410278e-01
6.815193481445312500e+02,4.083620605468750000e+02,9.028360992670059204e-02
6.807590942382812500e+02,4.177911071777343750e+02,1.790170371532440186e-01
6.782363891601562500e+02,4.157414245605468750e+02,2.096321880817413330e-01
6.127587280273437500e+02,4.126673889160156250e+02,2.476836740970611572e-01
5.946463012695312500e+02,4.131773681640625000e+02,3.384511768817901611e-01
5.794113159179687500e+02,4.134348144531250000e+02,3.809705078601837158e-01
5.706130981445312500e+02,4.161677551269531250e+02,4.061296582221984863e-01
5.678358154296875000e+02,4.156043090820312500e+02,3.666307628154754639e-01
5.644644165039062500e+02,4.180639038085937500e+02,4.297089874744415283e-01
5.622899169921875000e+02,4.191512145996093750e+02,3.811756372451782227e-01
5.618808593750000000e+02,4.191011657714843750e+02,3.600564002990722656e-01
5.617100219726562500e+02,4.209428405761718750e+02,3.351571857929229736e-01
5.618011474609375000e+02,4.198318481445312500e+02,2.623545825481414795e-01
5.618009643554687500e+02,4.189154052734375000e+02,2.207539528608322144e-01
5.627582397460937500e+02,4.205994567871093750e+02,2.345433533191680908e-01
5.618737182617187500e+02,4.215866394042968750e+02,1.667455136775970459e-01
5.619490966796875000e+02,4.185954895019531250e+02,1.904346048831939697e-01
5.629192504882812500e+02,4.218004455566406250e+02,2.208149731159210205e-01
5.621146850585937500e+02,4.199087524414062500e+02,2.798484861850738525e-01
5.615432128906250000e+02,4.195363464355468750e+02,3.602811992168426514e-01
5.602658081054687500e+02,4.179336853027343750e+02,3.418527543544769287e-01
5.598639526367187500e+02,4.163684387207031250e+02,2.777688205242156982e-01
5.581259155273437500e+02,4.144933776855468750e+02,3.651398420333862305e-01
5.531999511718750000e+02,4.106727600097656250e+02,3.153552114963531494e-01
5.457074584960937500e+02,4.063354187011718750e+02,3.651942908763885498e-01
5.357329711914062500e+02,4.022932128906250000e+02,3.819701373577117920e-01
5.208464965820312500e+02,3.974556579589843750e+02,2.707751095294952393e-01
5.040241088867187500e+02,3.924616394042968750e+02,3.132813572883605957e-01
4.875343017578125000e+02,3.922057495117187500e+02,2.192456126213073730e-01
4.694905090332031250e+02,3.932942199707031250e+02,1.983346194028854370e-01
4.474578247070312500e+02,3.980268859863281250e+02,1.173800602555274963e-01
4.276148681640625000e+02,4.075024414062500000e+02,1.163028851151466370e-01
4.054371337890625000e+02,4.061985778808593750e+02,2.240872383117675781e-01
3.822178955078125000e+02,4.112476196289062500e+02,3.117637336254119873e-01
3.622110595703125000e+02,4.138000488281250000e+02,3.253419399261474609e-01
3.426025695800781250e+02,4.156654663085937500e+02,3.696189820766448975e-01
3.321949768066406250e+02,4.130590209960937500e+02,3.991852700710296631e-01
3.249219360351562500e+02,4.160368957519531250e+02,4.076520204544067383e-01
3.248974609375000000e+02,4.150505981445312500e+02,4.642093181610107422e-01
3.192477416992187500e+02,4.212609863281250000e+02,4.240683019161224365e-01
3.171698608398437500e+02,4.219100952148437500e+02,4.029876589775085449e-01
3.172775268554687500e+02,4.214180603027343750e+02,3.621038794517517090e-01
3.163173828125000000e+02,4.196589050292968750e+02,3.696916699409484863e-01
3.165117797851562500e+02,4.216101074218750000e+02,2.708184123039245605e-01
3.161356506347656250e+02,4.207469177246093750e+02,2.026503682136535645e-01
3.170386047363281250e+02,4.199564819335937500e+02,2.175713479518890381e-01
3.164529724121093750e+02,4.210933532714843750e+02,2.069988995790481567e-01
3.175350036621093750e+02,4.226451721191406250e+02,2.453942447900772095e-01
3.166266479492187500e+02,4.188233642578125000e+02,2.469824552536010742e-01
3.168372497558593750e+02,4.200572814941406250e+02,3.173087537288665771e-01
3.158674621582031250e+02,4.175885314941406250e+02,3.069664239883422852e-01
3.152297668457031250e+02,4.170509948730468750e+02,3.436111509799957275e-01
3.130929870605468750e+02,4.148007507324218750e+02,3.892930746078491211e-01
3.121178588867187500e+02,4.146094665527343750e+02,4.693486392498016357e-01
3.085036010742187500e+02,4.131466979980468750e+02,4.463207721710205078e-01
3.004396972656250000e+02,4.065319213867187500e+02,3.575801253318786621e-01
2.006553955078125000e+02,4.185908508300781250e+02,3.612969219684600830e-01
2.741296997070312500e+02,3.959584960937500000e+02,4.341947138309478760e-01
2.608577270507812500e+02,3.930310363769531250e+02,2.891411483287811279e-01
2.442008209228515625e+02,3.944462280273437500e+02,3.282658159732818604e-01
2.244207916259765625e+02,3.919929809570312500e+02,1.545463949441909790e-01
2.042090606689453125e+02,3.916860351562500000e+02,1.990543156862258911e-01
1.881426086425781250e+02,4.004490051269531250e+02,1.618197262287139893e-01
1.665840911865234375e+02,4.020396728515625000e+02,2.136087566614151001e-01
1.463403930664062500e+02,4.109530029296875000e+02,2.220998406410217285e-01
1.268167190551757812e+02,4.107427062988281250e+02,3.696816861629486084e-01
1.096785964965820312e+02,4.129965515136718750e+02,3.493422865867614746e-01
9.763570404052734375e+01,4.118750000000000000e+02,4.488195180892944336e-01
9.231019592285156250e+01,4.143306579589843750e+02,4.820156395435333252e-01
9.252684020996093750e+01,4.139189147949218750e+02,4.246082007884979248e-01
8.800608825683593750e+01,4.169442443847656250e+02,4.560165107250213623e-01
8.545373535156250000e+01,4.164978332519531250e+02,3.726350069046020508e-01
8.496039581298828125e+01,4.161001281738281250e+02,3.847127556800842285e-01
8.528366851806640625e+01,4.157925109863281250e+02,3.143397271633148193e-01
8.493715667724609375e+01,4.167255249023437500e+02,2.990118563175201416e-01
8.493004608154296875e+01,4.161679992675781250e+02,2.310509830713272095e-01
8.569602966308593750e+01,4.155747680664062500e+02,2.276452481746673584e-01
8.578614044189453125e+01,4.145505676269531250e+02,2.299831062555313110e-01
8.590171051025390625e+01,4.163038940429687500e+02,2.684535682201385498e-01
8.774868011474609375e+01,4.150905761718750000e+02,1.556908041238784790e-01
8.688662719726562500e+01,4.154934997558593750e+02,1.640697568655014038e-01
8.597831726074218750e+01,4.135470886230468750e+02,2.384891510009765625e-01
8.546672821044921875e+01,4.134314575195312500e+02,2.228695154190063477e-01
8.451015472412109375e+01,4.121336975097656250e+02,1.911844611167907715e-01
8.393831634521484375e+01,4.101122741699218750e+02,1.862507015466690063e-01
8.212359619140625000e+01,4.087404785156250000e+02,2.020718306303024292e-01
8.048025512695312500e+01,4.065203552246093750e+02,2.034338563680648804e-01
7.333077239990234375e+01,4.035429077148437500e+02,1.895172446966171265e-01
6.354734420776367188e+01,4.001238403320312500e+02,1.927240490913391113e-01
5.171312713623046875e+01,3.947837524414062500e+02,1.726810336112976074e-01
3.889995956420898438e+01,3.901120300292968750e+02,1.673377305269241333e-01
2.644077873229980469e+01,3.871872558593750000e+02,8.001865446567535400e-02
1.418691444396972656e+01,3.907314453125000000e+02,9.641139954328536987e-02
5.947203636169433594e-01,3.755435180664062500e+02,1.645196676254272461e-01
7.472479343414306641e-01,3.744496765136718750e+02,7.994433492422103882e-02
6.180865764617919922e-01,3.472252502441406250e+02,5.026070773601531982e-02
2.215766429901123047e+00,3.077395019531250000e+02,2.995540201663970947e-02
1.594288229942321777e+00,2.854121398925781250e+02,1.602570340037345886e-02
