2.722821235656738281e+00,4.237766113281250000e+02,1.573865301907062531e-02
4.833844900131225586e-01,4.209038391113281250e+02,1.089612673968076706e-02
2.836288928985595703e+00,3.514035644531250000e+02,3.511276096105575562e-02
3.795580387115478516e+00,3.524524841308593750e+02,3.565765544772148132e-02
5.600285053253173828e+00,3.491711120605468750e+02,3.695945814251899719e-02
2.625240802764892578e+00,2.811380004882812500e+02,4.384621977806091309e-02
3.831387996673583984e+00,2.837510375976562500e+02,4.663496837019920349e-02
4.957344055175781250e+00,2.834984130859375000e+02,4.146904125809669495e-02
3.698067903518676758e+00,2.833074645996093750e+02,6.113693118095397949e-02
4.905797481536865234e+00,2.798207092285156250e+02,8.622434735298156738e-02
6.973119258880615234e+00,2.758214416503906250e+02,8.121185004711151123e-02
1.152886772155761719e+01,2.739707336425781250e+02,7.994691282510757446e-02
1.740838050842285156e+01,2.759816284179687500e+02,1.171678751707077026e-01
2.311519813537597656e+01,2.772765808105468750e+02,1.163065508008003235e-01
2.881888580322265625e+01,2.800341491699218750e+02,1.329630017280578613e-01
3.781839370727539062e+01,2.835502319335937500e+02,1.752054244279861450e-01
4.625490188598632812e+01,2.844846496582031250e+02,1.566642671823501587e-01
5.433690643310546875e+01,2.846163024902343750e+02,1.814719289541244507e-01
6.431414031982421875e+01,2.848848266601562500e+02,1.481684148311614990e-01
7.217736816406250000e+01,2.863925781250000000e+02,1.466262340545654297e-01
7.753130340576171875e+01,2.836047973632812500e+02,1.636871993541717529e-01
8.603872680664062500e+01,2.825316162109375000e+02,1.530075371265411377e-01
9.371006774902343750e+01,2.828053588867187500e+02,1.429885029792785645e-01
1.042998580932617188e+02,2.842888488769531250e+02,9.670804440975189209e-02
1.124808731079101562e+02,2.837973022460937500e+02,8.557749539613723755e-02
1.200600585937500000e+02,2.839696655273437500e+02,8.958285301923751831e-02
1.227247543334960938e+02,2.812410888671875000e+02,6.460278481245040894e-02
1.243944091796875000e+02,2.801572570800781250e+02,9.564331918954849243e-02
1.309547882080078125e+02,2.805087280273437500e+02,1.364947259426116943e-01
1.385719604492187500e+02,2.824937744140625000e+02,1.226413249969482422e-01
1.425682830810546875e+02,2.858300781250000000e+02,1.163789778947830200e-01
1.487643432617187500e+02,2.901658935546875000e+02,1.560318917036056519e-01
1.555291595458984375e+02,2.915749511718750000e+02,1.676445007324218750e-01
1.633387756347656250e+02,2.921112365722656250e+02,1.843201816082000732e-01
1.704352264404296875e+02,2.951084899902343750e+02,1.905573904514312744e-01
1.794765319824218750e+02,2.939373474121093750e+02,1.818908751010894775e-01
1.914262542724609375e+02,2.932329711914062500e+02,1.794963479042053223e-01
2.005080261230468750e+02,2.891651611328125000e+02,1.838345825672149658e-01
2.122882995605468750e+02,2.879145202636718750e+02,1.776048392057418823e-01
2.209116058349609375e+02,2.874765625000000000e+02,1.525524258613586426e-01
2.301839904785156250e+02,2.835297851562500000e+02,1.517628580331802368e-01
2.362632446289062500e+02,2.815377502441406250e+02,1.396350711584091187e-01
2.460285797119140625e+02,2.805369567871093750e+02,8.300306648015975952e-02
2.583025512695312500e+02,2.796124572753906250e+02,9.081441164016723633e-02
2.626940612792968750e+02,2.754326477050781250e+02,8.348353207111358643e-02
