1.453586697578430176e+00,4.199964599609375000e+02,2.475276216864585876e-02
4.833844900131225586e-01,3.893301391601562500e+02,2.571334689855575562e-02
3.151432275772094727e-01,3.488614501953125000e+02,2.988450415432453156e-02
2.540539979934692383e+00,2.954304504394531250e+02,7.061886787414550781e-02
4.974147796630859375e+00,2.900932312011718750e+02,7.982283830642700195e-02
3.892307281494140625e+00,1.870657348632812500e+02,7.696095108985900879e-02
8.212800979614257812e+00,1.871887817382812500e+02,1.098848432302474976e-01
1.504464244842529297e+01,1.869424591064453125e+02,6.790422648191452026e-02
2.339187812805175781e+01,1.868135528564453125e+02,1.033301204442977905e-01
2.843373298645019531e+01,1.845440826416015625e+02,1.392428427934646606e-01
3.475693130493164062e+01,1.850712738037109375e+02,1.480048745870590210e-01
4.270044326782226562e+01,1.857621612548828125e+02,2.409630715847015381e-01
4.842694854736328125e+01,1.870042572021484375e+02,3.137181997299194336e-01
5.604643630981445312e+01,1.884307403564453125e+02,3.442386388778686523e-01
6.365490341186523438e+01,1.891483917236328125e+02,5.153805613517761230e-01
7.150536346435546875e+01,1.907297973632812500e+02,5.344645380973815918e-01
7.927904510498046875e+01,1.923219299316406250e+02,6.003472208976745605e-01
8.611287689208984375e+01,1.919696960449218750e+02,5.760183930397033691e-01
9.282779693603515625e+01,1.909600219726562500e+02,4.730518162250518799e-01
1.007939453125000000e+02,1.899300384521484375e+02,5.205177664756774902e-01
1.073412628173828125e+02,1.895384826660156250e+02,5.251656770706176758e-01
1.145952148437500000e+02,1.885943298339843750e+02,3.672115802764892578e-01
1.203920135498046875e+02,1.874910278320312500e+02,3.468006849288940430e-01
1.271283645629882812e+02,1.857654418945312500e+02,3.442073166370391846e-01
1.333417663574218750e+02,1.834134979248046875e+02,2.581376433372497559e-01
1.397473449707031250e+02,1.822863616943359375e+02,2.596352100372314453e-01
1.468114318847656250e+02,1.834616546630859375e+02,1.824271231889724731e-01
1.517231750488281250e+02,1.811306762695312500e+02,1.415474563837051392e-01
1.594470062255859375e+02,1.827715454101562500e+02,2.125185281038284302e-01
1.664854431152343750e+02,1.847542572021484375e+02,2.408625930547714233e-01
1.724659271240234375e+02,1.861071777343750000e+02,2.487065643072128296e-01
1.785783843994140625e+02,1.860669403076171875e+02,2.046254128217697144e-01
1.822002410888671875e+02,1.874000244140625000e+02,1.901011019945144653e-01
1.919421691894531250e+02,1.899338073730468750e+02,2.660154998302459717e-01
1.990441436767578125e+02,1.921268005371093750e+02,2.107247561216354370e-01
2.055553588867187500e+02,1.911259155273437500e+02,2.080498486757278442e-01
2.123763885498046875e+02,1.885139160156250000e+02,2.306228131055831909e-01
2.201698913574218750e+02,1.894380493164062500e+02,1.935017257928848267e-01
2.262675628662109375e+02,1.856114196777343750e+02,2.438847720623016357e-01
2.342572479248046875e+02,1.852001495361328125e+02,2.208599895238876343e-01
2.415983734130859375e+02,1.857686614990234375e+02,1.975407749414443970e-01
2.477140502929687500e+02,1.838088684082031250e+02,1.613294184207916260e-01
2.542733154296875000e+02,1.814849853515625000e+02,1.604797393083572388e-01
2.602014465332031250e+02,1.818286590576171875e+02,9.378700703382492065e-02
2.715536193847656250e+02,1.819874420166015625e+02,9.596879035234451294e-02
2.804721679687500000e+02,1.834186096191406250e+02,1.202049180865287781e-01
2.842756652832031250e+02,1.815931701660156250e+02,1.279053390026092529e-01
2.922586669921875000e+02,1.837879791259765625e+02,1.194545254111289978e-01
3.011141967773437500e+02,1.852678375244140625e+02,1.793041229248046875e-01
3.075888061523437500e+02,1.874521484375000000e+02,1.950300484895706177e-01
3.154304504394531250e+02,1.889901123046875000e+02,2.283657193183898926e-01
3.222289428710937500e+02,1.897037506103515625e+02,2.775195837020874023e-01
3.293133544921875000e+02,1.896416473388671875e+02,3.468834757804870605e-01
3.379703674316406250e+02,1.912378997802734375e+02,2.494807690382003784e-01
3.434128112792968750e+02,1.891802978515625000e+02,2.573936283588409424e-01
3.504925537109375000e+02,1.894248504638671875e+02,2.810538709163665771e-01
3.590568847656250000e+02,1.883309936523437500e+02,2.608561515808105469e-01
3.624524841308593750e+02,1.857296752929687500e+02,2.061317265033721924e-01
3.710740966796875000e+02,1.855379333496093750e+02,2.168786078691482544e-01
3.753035888671875000e+02,1.829121246337890625e+02,1.822966188192367554e-01
3.832933654785156250e+02,1.804241180419921875e+02,1.468486785888671875e-01
3.870626525878906250e+02,1.812179412841796875e+02,1.182285621762275696e-01
3.943068847656250000e+02,1.797198181152343750e+02,1.100650206208229065e-01
4.018325195312500000e+02,1.813980712890625000e+02,1.048471331596374512e-01
4.084930419921875000e+02,1.802872924804687500e+02,1.091141849756240845e-01
3.990053710937500000e+02,1.766173248291015625e+02,5.192910879850387573e-02
4.235922851562500000e+02,1.829773406982421875e+02,1.002626344561576843e-01
4.308874206542968750e+02,1.849665832519531250e+02,1.251503974199295044e-01
4.214725341796875000e+02,1.806022491455078125e+02,8.737871050834655762e-02
4.442691955566406250e+02,1.876860198974609375e+02,8.741547167301177979e-02
4.519017028808593750e+02,1.900039825439453125e+02,1.188717037439346313e-01
4.438419494628906250e+02,1.881034088134765625e+02,1.025062128901481628e-01
4.514745483398437500e+02,1.881301116943359375e+02,9.061803668737411499e-02
4.764761352539062500e+02,1.926086425781250000e+02,1.006977483630180359e-01
4.818548583984375000e+02,1.898480987548828125e+02,9.593192487955093384e-02
4.730603637695312500e+02,1.838609466552734375e+02,1.260394603013992310e-01
4.814863586425781250e+02,1.823347625732421875e+02,1.412039697170257568e-01
4.896346740722656250e+02,1.788824462890625000e+02,1.269915550947189331e-01
4.971808166503906250e+02,1.778421020507812500e+02,9.165471047163009644e-02
5.028918457031250000e+02,1.763289337158203125e+02,9.459465742111206055e-02
5.095194091796875000e+02,1.750997467041015625e+02,8.420746028423309326e-02
5.327132568359375000e+02,1.801279296875000000e+02,6.096624583005905151e-02
5.410447998046875000e+02,1.813672180175781250e+02,7.459898293018341064e-02
5.476411132812500000e+02,1.802609252929687500e+02,9.858026355504989624e-02
5.517713623046875000e+02,1.810574645996093750e+02,6.964796036481857300e-02
5.429131469726562500e+02,1.800890960693359375e+02,1.135710403323173523e-01
5.491090698242187500e+02,1.809732513427734375e+02,1.004927158355712891e-01
5.551713867187500000e+02,1.811254119873046875e+02,9.672207385301589966e-02
5.601625366210937500e+02,1.858326110839843750e+02,1.229715868830680847e-01
5.901823730468750000e+02,1.872068634033203125e+02,1.648314595222473145e-01
5.787777099609375000e+02,1.847138977050781250e+02,1.175360903143882751e-01
5.864993896484375000e+02,1.840232086181640625e+02,1.043739691376686096e-01
5.943823242187500000e+02,1.840208740234375000e+02,1.676207184791564941e-01
6.018596801757812500e+02,1.820244750976562500e+02,1.884104460477828979e-01
6.094707641601562500e+02,1.817474670410156250e+02,1.723097860813140869e-01
6.171188354492187500e+02,1.810072631835937500e+02,1.533982157707214355e-01
6.273522949218750000e+02,1.757592620849609375e+02,1.394439041614532471e-01
6.355635375976562500e+02,1.752994079589843750e+02,1.264303773641586304e-01
6.441498413085937500e+02,1.745497741699218750e+02,1.132394820451736450e-01
6.514334106445312500e+02,1.737414550781250000e+02,1.094866991043090820e-01
6.579369506835937500e+02,1.727849884033203125e+02,1.167795807123184204e-01
6.661421508789062500e+02,1.726395263671875000e+02,1.052028760313987732e-01
6.676423950195312500e+02,1.736385955810546875e+02,1.359666585922241211e-01
6.762335815429687500e+02,1.766972198486328125e+02,1.332042962312698364e-01
