3.530862121582031250e+02,3.928844604492187500e+02
3.546361694335937500e+02,3.996954956054687500e+02
7.175236701965332031e+00,2.302948455810546875e+02
9.199663162231445312e+00,2.276609802246093750e+02
1.186438274383544922e+01,2.270829772949218750e+02
1.014913749694824219e+01,2.258029479980468750e+02
1.308993434906005859e+01,2.253448638916015625e+02
1.861333274841308594e+01,2.255148010253906250e+02
2.193887519836425781e+01,2.265475769042968750e+02
2.749341964721679688e+01,2.242367095947265625e+02
3.298387145996093750e+01,2.279651794433593750e+02
3.855326080322265625e+01,2.240282287597656250e+02
4.589980316162109375e+01,2.242334899902343750e+02
5.372068023681640625e+01,2.213303375244140625e+02
5.820258331298828125e+01,2.180708007812500000e+02
6.506174468994140625e+01,2.176039733886718750e+02
7.146873474121093750e+01,2.167642517089843750e+02
7.803959655761718750e+01,2.173329162597656250e+02
8.614642333984375000e+01,2.183366699218750000e+02
9.165332031250000000e+01,2.198197326660156250e+02
1.002044525146484375e+02,2.242599639892578125e+02
1.072372131347656250e+02,2.231275939941406250e+02
1.167060699462890625e+02,2.258345336914062500e+02
1.243725585937500000e+02,2.266340332031250000e+02
1.333970947265625000e+02,2.287186584472656250e+02
1.420138854980468750e+02,2.301211853027343750e+02
1.491486206054687500e+02,2.282174835205078125e+02
1.569297180175781250e+02,2.263560485839843750e+02
1.648587646484375000e+02,2.253403930664062500e+02
1.725637207031250000e+02,2.233002929687500000e+02
1.771106109619140625e+02,2.214836120605468750e+02
1.825234527587890625e+02,2.188144226074218750e+02
1.896794738769531250e+02,2.188283691406250000e+02
1.968016967773437500e+02,2.190913085937500000e+02
2.025572204589843750e+02,2.197809753417968750e+02
2.091824645996093750e+02,2.211189575195312500e+02
2.151302185058593750e+02,2.216813964843750000e+02
2.221463012695312500e+02,2.226329803466796875e+02
2.281687011718750000e+02,2.253466491699218750e+02
2.356516723632812500e+02,2.278551788330078125e+02
2.420777130126953125e+02,2.283303833007812500e+02
2.489060668945312500e+02,2.292803192138671875e+02
2.553485412597656250e+02,2.301954650878906250e+02
2.619957275390625000e+02,2.283287200927734375e+02
2.686501770019531250e+02,2.258684387207031250e+02
2.746421508789062500e+02,2.229852905273437500e+02
2.815361938476562500e+02,2.207943725585937500e+02
2.880589599609375000e+02,2.199182891845703125e+02
2.946451721191406250e+02,2.189052734375000000e+02
3.012156677246093750e+02,2.180656127929687500e+02
3.078215942382812500e+02,2.171138916015625000e+02
3.154142456054687500e+02,2.190891265869140625e+02
3.234132385253906250e+02,2.197942657470703125e+02
3.304515380859375000e+02,2.223374328613281250e+02
3.378371276855468750e+02,2.249143066406250000e+02
3.439896240234375000e+02,2.250082092285156250e+02
3.534637451171875000e+02,2.271003723144531250e+02
3.601257324218750000e+02,2.285262908935546875e+02
3.683964233398437500e+02,2.281420288085937500e+02
3.761000366210937500e+02,2.287750244140625000e+02
3.852080078125000000e+02,2.267840881347656250e+02
3.912198791503906250e+02,2.257693481445312500e+02
3.965135498046875000e+02,2.224614868164062500e+02
3.957105407714843750e+02,2.199138183593750000e+02
4.024577026367187500e+02,2.188198242187500000e+02
4.166601867675781250e+02,2.199949951171875000e+02
4.134284057617187500e+02,2.158141937255859375e+02
4.200737304687500000e+02,2.176080322265625000e+02
4.260234069824218750e+02,2.189497985839843750e+02
4.341719360351562500e+02,2.200696411132812500e+02
4.415186157226562500e+02,2.219672241210937500e+02
4.487845458984375000e+02,2.248803100585937500e+02
4.563305969238281250e+02,2.239467468261718750e+02
4.635264892578125000e+02,2.263885803222656250e+02
4.717047119140625000e+02,2.291396179199218750e+02
4.792700195312500000e+02,2.261042022705078125e+02
4.877711181640625000e+02,2.263884429931640625e+02
4.949775390625000000e+02,2.242158813476562500e+02
5.017831726074218750e+02,2.212369842529296875e+02
5.078657836914062500e+02,2.180838928222656250e+02
5.157679443359375000e+02,2.165642547607421875e+02
5.221882324218750000e+02,2.149917755126953125e+02
5.259138793945312500e+02,2.132332000732421875e+02
5.464208984375000000e+02,2.166713562011718750e+02
5.531932373046875000e+02,2.167936248779296875e+02
5.508182373046875000e+02,2.157529296875000000e+02
5.577319335937500000e+02,2.166391601562500000e+02
5.660523681640625000e+02,2.182823791503906250e+02
5.759542236328125000e+02,2.211560363769531250e+02
5.807586669921875000e+02,2.223295593261718750e+02
5.876828613281250000e+02,2.224239959716796875e+02
5.963201904296875000e+02,2.233686981201171875e+02
6.033477783203125000e+02,2.221631774902343750e+02
6.081088867187500000e+02,2.199817199707031250e+02
6.149968872070312500e+02,2.195432739257812500e+02
6.200843505859375000e+02,2.183588867187500000e+02
6.258897705078125000e+02,2.159511413574218750e+02
6.332030029296875000e+02,2.139574890136718750e+02
6.393497314453125000e+02,2.144593505859375000e+02
6.455147705078125000e+02,2.137129058837890625e+02
6.527500000000000000e+02,2.145062866210937500e+02
6.596721801757812500e+02,2.159457092285156250e+02
6.660979003906250000e+02,2.166779785156250000e+02
6.754560546875000000e+02,2.171962127685546875e+02
6.819176025390625000e+02,2.192906188964843750e+02
6.901054077148437500e+02,2.188216857910156250e+02
6.968168945312500000e+02,2.211940307617187500e+02
7.058338623046875000e+02,2.236108398437500000e+02
7.130930786132812500e+02,2.234359893798828125e+02
7.205855712890625000e+02,2.211971130371093750e+02
7.278739013671875000e+02,2.192256011962890625e+02
7.343961181640625000e+02,2.172032775878906250e+02
7.413060302734375000e+02,2.150033264160156250e+02
7.485715332031250000e+02,2.139923400878906250e+02
7.554803466796875000e+02,2.121392822265625000e+02
7.633801269531250000e+02,2.101754455566406250e+02
7.692160644531250000e+02,2.101912994384765625e+02
7.773831787109375000e+02,2.103107757568359375e+02
7.839373168945312500e+02,2.107431030273437500e+02
7.913936767578125000e+02,2.130318145751953125e+02
7.983032836914062500e+02,2.141813812255859375e+02
8.060863037109375000e+02,2.176638183593750000e+02
8.135444335937500000e+02,2.192067718505859375e+02
8.187385253906250000e+02,2.186889343261718750e+02
8.216925659179687500e+02,2.190506744384765625e+02
8.220501708984375000e+02,2.171185913085937500e+02
8.288950195312500000e+02,2.174411621093750000e+02
8.336806030273437500e+02,2.110605926513671875e+02
8.318520507812500000e+02,2.164295654296875000e+02
